BLSE/SMS16000009000000001,"All Employees, In Thousands; Government - Idaho"
BLSE/SMS13000000700000001,"All Employees, In Thousands; Service-Providing - Georgia"
BLSE/SMS17000000000000001,"All Employees, In Thousands; Total Nonfarm - Illinois"
BLSE/SMS24000003100000001,"All Employees, In Thousands; Durable Goods - Maryland"
BLSE/SMS17000003000000001,"All Employees, In Thousands; Manufacturing - Illinois"
BLSE/SMS18000000000000001,"All Employees, In Thousands; Total Nonfarm - Indiana"
BLSE/SMS18000000500000001,"All Employees, In Thousands; Total Private - Indiana"
BLSE/SMS22000000600000001,"All Employees, In Thousands; Goods Producing - Louisiana"
BLSE/SMS22000003100000001,"All Employees, In Thousands; Durable Goods - Louisiana"
BLSE/SMS23000000000000001,"All Employees, In Thousands; Total Nonfarm - Maine"
BLSE/SMS25000000000000001,"All Employees, In Thousands; Total Nonfarm - Massachusetts"
BLSE/SMS25000000600000001,"All Employees, In Thousands; Goods Producing - Massachusetts"
BLSE/SMS25000001000000001,"All Employees, In Thousands; Mining and Logging - Massachusetts"
BLSE/SMS18000000700000001,"All Employees, In Thousands; Service-Providing - Indiana"
BLSE/SMS15000009000000001,"All Employees, In Thousands; Government - Hawaii"
BLSE/SMS26000000700000001,"All Employees, In Thousands; Service-Providing - Michigan"
BLSE/SMS18000004300000001,"All Employees, In Thousands; Transportation and Utilities - Indiana"
BLSE/SMS23000000700000001,"All Employees, In Thousands; Service-Providing - Maine"
BLSE/SMS16000000600000001,"All Employees, In Thousands; Goods Producing - Idaho"
BLSE/SMS19000000000000001,"All Employees, In Thousands; Total Nonfarm - Iowa"
BLSE/SMS19000001000000001,"All Employees, In Thousands; Mining and Logging - Iowa"
BLSE/SMS23000009000000001,"All Employees, In Thousands; Government - Maine"
BLSE/SMS19000004100000001,"All Employees, In Thousands; Wholesale Trade - Iowa"
BLSE/SMS24000003000000001,"All Employees, In Thousands; Manufacturing - Maryland"
BLSE/SMS19000000600000001,"All Employees, In Thousands; Goods Producing - Iowa"
BLSE/SMS26000004100000001,"All Employees, In Thousands; Wholesale Trade - Michigan"
BLSE/SMS16000004100000001,"All Employees, In Thousands; Wholesale Trade - Idaho"
BLSE/SMS27000000500000001,"All Employees, In Thousands; Total Private - Minnesota"
BLSE/SMS20000000500000001,"All Employees, In Thousands; Total Private - Kansas"
BLSE/SMS27000000600000001,"All Employees, In Thousands; Goods Producing - Minnesota"
BLSE/SMS17000001000000001,"All Employees, In Thousands; Mining and Logging - Illinois"
BLSE/SMS27000003000000001,"All Employees, In Thousands; Manufacturing - Minnesota"
BLSE/SMS20000000700000001,"All Employees, In Thousands; Service-Providing - Kansas"
BLSE/SMS17000004100000001,"All Employees, In Thousands; Wholesale Trade - Illinois"
BLSE/SMS17000000600000001,"All Employees, In Thousands; Goods Producing - Illinois"
BLSE/SMS20000003000000001,"All Employees, In Thousands; Manufacturing - Kansas"
BLSE/SMS20000004100000001,"All Employees, In Thousands; Wholesale Trade - Kansas"
BLSE/SMS28000000000000001,"All Employees, In Thousands; Total Nonfarm - Mississippi"
BLSE/SMS21000000000000001,"All Employees, In Thousands; Total Nonfarm - Kentucky"
BLSE/SMS25000000500000001,"All Employees, In Thousands; Total Private - Massachusetts"
BLSE/SMS21000000600000001,"All Employees, In Thousands; Goods Producing - Kentucky"
BLSE/SMS20000000600000001,"All Employees, In Thousands; Goods Producing - Kansas"
BLSE/SMS25000004100000001,"All Employees, In Thousands; Wholesale Trade - Massachusetts"
BLSE/SMS25000004300000001,"All Employees, In Thousands; Transportation and Utilities - Massachusetts"
BLSE/SMS26000003000000001,"All Employees, In Thousands; Manufacturing - Michigan"
BLSE/SMS29000000500000001,"All Employees, In Thousands; Total Private - Missouri"
BLSE/SMS18000003000000001,"All Employees, In Thousands; Manufacturing - Indiana"
BLSE/SMS21000004100000001,"All Employees, In Thousands; Wholesale Trade - Kentucky"
BLSE/SMS26000003100000001,"All Employees, In Thousands; Durable Goods - Michigan"
BLSE/SMS29000001000000001,"All Employees, In Thousands; Mining and Logging - Missouri"
BLSE/SMS21000003000000001,"All Employees, In Thousands; Manufacturing - Kentucky"
BLSE/SMS19000000500000001,"All Employees, In Thousands; Total Private - Iowa"
BLSE/SMS21000009000000001,"All Employees, In Thousands; Government - Kentucky"
BLSE/SMS22000001000000001,"All Employees, In Thousands; Mining and Logging - Louisiana"
BLSE/SMS19000003000000001,"All Employees, In Thousands; Manufacturing - Iowa"
BLSE/SMS22000003000000001,"All Employees, In Thousands; Manufacturing - Louisiana"
BLSE/SMS29000009000000001,"All Employees, In Thousands; Government - Missouri"
BLSE/SMS22000009000000001,"All Employees, In Thousands; Government - Louisiana"
BLSE/SMS27000004100000001,"All Employees, In Thousands; Wholesale Trade - Minnesota"
BLSE/SMS23000000600000001,"All Employees, In Thousands; Goods Producing - Maine"
BLSE/SMS30000000700000001,"All Employees, In Thousands; Service-Providing - Montana"
BLSE/SMS28000000700000001,"All Employees, In Thousands; Service-Providing - Mississippi"
BLSE/SMS23000001000000001,"All Employees, In Thousands; Mining and Logging - Maine"
BLSE/SMS23000003000000001,"All Employees, In Thousands; Manufacturing - Maine"
BLSE/SMS20000001000000001,"All Employees, In Thousands; Mining and Logging - Kansas"
BLSE/SMS23000003100000001,"All Employees, In Thousands; Durable Goods - Maine"
BLSE/SMS24000000600000001,"All Employees, In Thousands; Goods Producing - Maryland"
BLSE/SMS24000000700000001,"All Employees, In Thousands; Service-Providing - Maryland"
BLSE/SMS31000003000000001,"All Employees, In Thousands; Manufacturing - Nebraska"
BLSE/SMS21000000500000001,"All Employees, In Thousands; Total Private - Kentucky"
BLSE/SMS24000004100000001,"All Employees, In Thousands; Wholesale Trade - Maryland"
BLSE/SMS28000004300000001,"All Employees, In Thousands; Transportation and Utilities - Mississippi"
BLSE/SMS24000009000000001,"All Employees, In Thousands; Government - Maryland"
BLSE/SMS30000000000000001,"All Employees, In Thousands; Total Nonfarm - Montana"
BLSE/SMS32000003100000001,"All Employees, In Thousands; Durable Goods - Nevada"
BLSE/SMS21000004300000001,"All Employees, In Thousands; Transportation and Utilities - Kentucky"
BLSE/SMS30000000600000001,"All Employees, In Thousands; Goods Producing - Montana"
BLSE/SMS25000000700000001,"All Employees, In Thousands; Service-Providing - Massachusetts"
BLSE/SMS25000003000000001,"All Employees, In Thousands; Manufacturing - Massachusetts"
BLSE/SMS26000000600000001,"All Employees, In Thousands; Goods Producing - Michigan"
BLSE/SMS26000000500000001,"All Employees, In Thousands; Total Private - Michigan"
BLSE/SMS26000000000000001,"All Employees, In Thousands; Total Nonfarm - Michigan"
BLSE/SMS30000001000000001,"All Employees, In Thousands; Mining and Logging - Montana"
BLSE/SMS22000000000000001,"All Employees, In Thousands; Total Nonfarm - Louisiana"
BLSE/SMS31000000500000001,"All Employees, In Thousands; Total Private - Nebraska"
BLSE/SMS31000004100000001,"All Employees, In Thousands; Wholesale Trade - Nebraska"
BLSE/SMS34000000500000001,"All Employees, In Thousands; Total Private - New Jersey"
BLSE/SMS23000004100000001,"All Employees, In Thousands; Wholesale Trade - Maine"
BLSE/SMS26000009000000001,"All Employees, In Thousands; Government - Michigan"
BLSE/SMS24000000000000001,"All Employees, In Thousands; Total Nonfarm - Maryland"
BLSE/SMS27000000000000001,"All Employees, In Thousands; Total Nonfarm - Minnesota"
BLSE/SMS34000004100000001,"All Employees, In Thousands; Wholesale Trade - New Jersey"
BLSE/SMS27000000700000001,"All Employees, In Thousands; Service-Providing - Minnesota"
BLSE/SMS32000000700000001,"All Employees, In Thousands; Service-Providing - Nevada"
BLSE/SMS27000003100000001,"All Employees, In Thousands; Durable Goods - Minnesota"
BLSE/SMS34000000700000001,"All Employees, In Thousands; Service-Providing - New Jersey"
BLSE/SMS27000004300000001,"All Employees, In Thousands; Transportation and Utilities - Minnesota"
BLSE/SMS24000004300000001,"All Employees, In Thousands; Transportation and Utilities - Maryland"
BLSE/SMS32000004300000001,"All Employees, In Thousands; Transportation and Utilities - Nevada"
BLSE/SMS28000000500000001,"All Employees, In Thousands; Total Private - Mississippi"
BLSE/SMS32000009000000001,"All Employees, In Thousands; Government - Nevada"
BLSE/SMS28000000600000001,"All Employees, In Thousands; Goods Producing - Mississippi"
BLSE/SMS33000001000000001,"All Employees, In Thousands; Mining and Logging - New Hampshire"
BLSE/SMS28000001000000001,"All Employees, In Thousands; Mining and Logging - Mississippi"
BLSE/SMS25000003100000001,"All Employees, In Thousands; Durable Goods - Massachusetts"
BLSE/SMS28000003000000001,"All Employees, In Thousands; Manufacturing - Mississippi"
BLSE/SMS29000000000000001,"All Employees, In Thousands; Total Nonfarm - Missouri"
BLSE/SMS25000009000000001,"All Employees, In Thousands; Government - Massachusetts"
BLSE/SMS29000000600000001,"All Employees, In Thousands; Goods Producing - Missouri"
BLSE/SMS28000003100000001,"All Employees, In Thousands; Durable Goods - Mississippi"
BLSE/SMS29000000700000001,"All Employees, In Thousands; Service-Providing - Missouri"
BLSE/SMS29000003100000001,"All Employees, In Thousands; Durable Goods - Missouri"
BLSE/SMS34000003000000001,"All Employees, In Thousands; Manufacturing - New Jersey"
BLSE/SMS26000001000000001,"All Employees, In Thousands; Mining and Logging - Michigan"
BLSE/SMS36000004100000001,"All Employees, In Thousands; Wholesale Trade - New York"
BLSE/SMS29000004300000001,"All Employees, In Thousands; Transportation and Utilities - Missouri"
BLSE/SMS34000003100000001,"All Employees, In Thousands; Durable Goods - New Jersey"
BLSE/SMS37000001000000001,"All Employees, In Thousands; Mining and Logging - North Carolina"
BLSE/SMS34000000600000001,"All Employees, In Thousands; Goods Producing - New Jersey"
BLSE/SMS30000000500000001,"All Employees, In Thousands; Total Private - Montana"
BLSE/SMS26000004300000001,"All Employees, In Thousands; Transportation and Utilities - Michigan"
BLSE/SMS34000004300000001,"All Employees, In Thousands; Transportation and Utilities - New Jersey"
BLSE/SMS30000004100000001,"All Employees, In Thousands; Wholesale Trade - Montana"
BLSE/SMS27000001000000001,"All Employees, In Thousands; Mining and Logging - Minnesota"
BLSE/SMS30000009000000001,"All Employees, In Thousands; Government - Montana"
BLSE/SMS35000009000000001,"All Employees, In Thousands; Government - New Mexico"
BLSE/SMS31000000600000001,"All Employees, In Thousands; Goods Producing - Nebraska"
BLSE/SMS27000009000000001,"All Employees, In Thousands; Government - Minnesota"
BLSE/SMS31000000700000001,"All Employees, In Thousands; Service-Providing - Nebraska"
BLSE/SMS31000003100000001,"All Employees, In Thousands; Durable Goods - Nebraska"
BLSE/SMS36000001000000001,"All Employees, In Thousands; Mining and Logging - New York"
BLSE/SMS38000000000000001,"All Employees, In Thousands; Total Nonfarm - North Dakota"
BLSE/SMS38000004300000001,"All Employees, In Thousands; Transportation and Utilities - North Dakota"
BLSE/SMS31000009000000001,"All Employees, In Thousands; Government - Nebraska"
BLSE/SMS36000003000000001,"All Employees, In Thousands; Manufacturing - New York"
BLSE/SMS39000000600000001,"All Employees, In Thousands; Goods Producing - Ohio"
BLSE/SMS37000000600000001,"All Employees, In Thousands; Goods Producing - North Carolina"
BLSE/SMS32000000500000001,"All Employees, In Thousands; Total Private - Nevada"
BLSE/SMS28000009000000001,"All Employees, In Thousands; Government - Mississippi"
BLSE/SMS39000004100000001,"All Employees, In Thousands; Wholesale Trade - Ohio"
BLSE/SMS32000001000000001,"All Employees, In Thousands; Mining and Logging - Nevada"
BLSE/SMS37000004100000001,"All Employees, In Thousands; Wholesale Trade - North Carolina"
BLSE/SMS33000000000000001,"All Employees, In Thousands; Total Nonfarm - New Hampshire"
BLSE/SMS29000003000000001,"All Employees, In Thousands; Manufacturing - Missouri"
BLSE/SMS32000004100000001,"All Employees, In Thousands; Wholesale Trade - Nevada"
BLSE/SMS29000004100000001,"All Employees, In Thousands; Wholesale Trade - Missouri"
BLSE/SMS33000000600000001,"All Employees, In Thousands; Goods Producing - New Hampshire"
BLSE/SMS40000000000000001,"All Employees, In Thousands; Total Nonfarm - Oklahoma"
BLSE/SMS33000000500000001,"All Employees, In Thousands; Total Private - New Hampshire"
BLSE/SMS37000009000000001,"All Employees, In Thousands; Government - North Carolina"
BLSE/SMS40000004300000001,"All Employees, In Thousands; Transportation and Utilities - Oklahoma"
BLSE/SMS33000003000000001,"All Employees, In Thousands; Manufacturing - New Hampshire"
BLSE/SMS33000003100000001,"All Employees, In Thousands; Durable Goods - New Hampshire"
BLSE/SMS38000003000000001,"All Employees, In Thousands; Manufacturing - North Dakota"
BLSE/SMS33000004300000001,"All Employees, In Thousands; Transportation and Utilities - New Hampshire"
BLSE/SMS30000003100000001,"All Employees, In Thousands; Durable Goods - Montana"
BLSE/SMS30000003000000001,"All Employees, In Thousands; Manufacturing - Montana"
BLSE/SMS33000009000000001,"All Employees, In Thousands; Government - New Hampshire"
BLSE/SMS30000004300000001,"All Employees, In Thousands; Transportation and Utilities - Montana"
BLSE/SMS41000009000000001,"All Employees, In Thousands; Government - Oregon"
BLSE/SMS39000001000000001,"All Employees, In Thousands; Mining and Logging - Ohio"
BLSE/SMS34000000000000001,"All Employees, In Thousands; Total Nonfarm - New Jersey"
BLSE/SMS31000000000000001,"All Employees, In Thousands; Total Nonfarm - Nebraska"
BLSE/SMS34000009000000001,"All Employees, In Thousands; Government - New Jersey"
BLSE/SMS35000000000000001,"All Employees, In Thousands; Total Nonfarm - New Mexico"
BLSE/SMS35000000600000001,"All Employees, In Thousands; Goods Producing - New Mexico"
BLSE/SMS39000000700000001,"All Employees, In Thousands; Service-Providing - Ohio"
BLSE/SMS32000000000000001,"All Employees, In Thousands; Total Nonfarm - Nevada"
BLSE/SMS35000000700000001,"All Employees, In Thousands; Service-Providing - New Mexico"
BLSE/SMS42000004100000001,"All Employees, In Thousands; Wholesale Trade - Pennsylvania"
BLSE/SMS35000003000000001,"All Employees, In Thousands; Manufacturing - New Mexico"
BLSE/SMS40000001000000001,"All Employees, In Thousands; Mining and Logging - Oklahoma"
BLSE/SMS32000003000000001,"All Employees, In Thousands; Manufacturing - Nevada"
BLSE/SMS41000000000000001,"All Employees, In Thousands; Total Nonfarm - Oregon"
BLSE/SMS35000004300000001,"All Employees, In Thousands; Transportation and Utilities - New Mexico"
BLSE/SMS32000000600000001,"All Employees, In Thousands; Goods Producing - Nevada"
BLSE/SMS44000000700000001,"All Employees, In Thousands; Service-Providing - Rhode Island"
BLSE/SMS36000000000000001,"All Employees, In Thousands; Total Nonfarm - New York"
BLSE/SMS41000000600000001,"All Employees, In Thousands; Goods Producing - Oregon"
BLSE/SMS44000004100000001,"All Employees, In Thousands; Wholesale Trade - Rhode Island"
BLSE/SMS44000009000000001,"All Employees, In Thousands; Government - Rhode Island"
BLSE/SMS41000000700000001,"All Employees, In Thousands; Service-Providing - Oregon"
BLSE/SMS33000000700000001,"All Employees, In Thousands; Service-Providing - New Hampshire"
BLSE/SMS36000000600000001,"All Employees, In Thousands; Goods Producing - New York"
BLSE/SMS41000004100000001,"All Employees, In Thousands; Wholesale Trade - Oregon"
BLSE/SMS36000009000000001,"All Employees, In Thousands; Government - New York"
BLSE/SMS42000000000000001,"All Employees, In Thousands; Total Nonfarm - Pennsylvania"
BLSE/SMS37000000500000001,"All Employees, In Thousands; Total Private - North Carolina"
BLSE/SMS45000000600000001,"All Employees, In Thousands; Goods Producing - South Carolina"
BLSE/SMS33000004100000001,"All Employees, In Thousands; Wholesale Trade - New Hampshire"
BLSE/SMS45000003000000001,"All Employees, In Thousands; Manufacturing - South Carolina"
BLSE/SMS37000003100000001,"All Employees, In Thousands; Durable Goods - North Carolina"
BLSE/SMS42000000600000001,"All Employees, In Thousands; Goods Producing - Pennsylvania"
BLSE/SMS46000000500000001,"All Employees, In Thousands; Total Private - South Dakota"
BLSE/SMS46000000600000001,"All Employees, In Thousands; Goods Producing - South Dakota"
BLSE/SMS34000001000000001,"All Employees, In Thousands; Mining and Logging - New Jersey"
BLSE/SMS46000009000000001,"All Employees, In Thousands; Government - South Dakota"
BLSE/SMS38000000500000001,"All Employees, In Thousands; Total Private - North Dakota"
BLSE/SMS35000000500000001,"All Employees, In Thousands; Total Private - New Mexico"
BLSE/SMS38000000700000001,"All Employees, In Thousands; Service-Providing - North Dakota"
BLSE/SMS44000001000000001,"All Employees, In Thousands; Mining and Logging - Rhode Island"
BLSE/SMS38000001000000001,"All Employees, In Thousands; Mining and Logging - North Dakota"
BLSE/SMS47000003100000001,"All Employees, In Thousands; Durable Goods - Tennessee"
BLSE/SMS38000004100000001,"All Employees, In Thousands; Wholesale Trade - North Dakota"
BLSE/SMS35000001000000001,"All Employees, In Thousands; Mining and Logging - New Mexico"
BLSE/SMS47000004100000001,"All Employees, In Thousands; Wholesale Trade - Tennessee"
BLSE/SMS38000009000000001,"All Employees, In Thousands; Government - North Dakota"
BLSE/SMS39000000000000001,"All Employees, In Thousands; Total Nonfarm - Ohio"
BLSE/SMS35000004100000001,"All Employees, In Thousands; Wholesale Trade - New Mexico"
BLSE/SMS45000000500000001,"All Employees, In Thousands; Total Private - South Carolina"
BLSE/SMS48000000500000001,"All Employees, In Thousands; Total Private - Texas"
BLSE/SMS48000000600000001,"All Employees, In Thousands; Goods Producing - Texas"
BLSE/SMS36000000700000001,"All Employees, In Thousands; Service-Providing - New York"
BLSE/SMS39000003100000001,"All Employees, In Thousands; Durable Goods - Ohio"
BLSE/SMS46000000000000001,"All Employees, In Thousands; Total Nonfarm - South Dakota"
BLSE/SMS36000000500000001,"All Employees, In Thousands; Total Private - New York"
BLSE/SMS36000003100000001,"All Employees, In Thousands; Durable Goods - New York"
BLSE/SMS36000004300000001,"All Employees, In Thousands; Transportation and Utilities - New York"
BLSE/SMS37000000000000001,"All Employees, In Thousands; Total Nonfarm - North Carolina"
BLSE/SMS46000003000000001,"All Employees, In Thousands; Manufacturing - South Dakota"
BLSE/SMS40000000700000001,"All Employees, In Thousands; Service-Providing - Oklahoma"
BLSE/SMS41000000500000001,"All Employees, In Thousands; Total Private - Oregon"
BLSE/SMS37000000700000001,"All Employees, In Thousands; Service-Providing - North Carolina"
BLSE/SMS40000009000000001,"All Employees, In Thousands; Government - Oklahoma"
BLSE/SMS49000000600000001,"All Employees, In Thousands; Goods Producing - Utah"
BLSE/SMS37000003000000001,"All Employees, In Thousands; Manufacturing - North Carolina"
BLSE/SMS49000004100000001,"All Employees, In Thousands; Wholesale Trade - Utah"
BLSE/SMS47000000700000001,"All Employees, In Thousands; Service-Providing - Tennessee"
BLSE/SMS49000004300000001,"All Employees, In Thousands; Transportation and Utilities - Utah"
BLSE/SMS41000003000000001,"All Employees, In Thousands; Manufacturing - Oregon"
BLSE/SMS41000003100000001,"All Employees, In Thousands; Durable Goods - Oregon"
BLSE/SMS37000004300000001,"All Employees, In Thousands; Transportation and Utilities - North Carolina"
BLSE/SMS39000009000000001,"All Employees, In Thousands; Government - Ohio"
BLSE/SMS38000000600000001,"All Employees, In Thousands; Goods Producing - North Dakota"
BLSE/SMS42000000500000001,"All Employees, In Thousands; Total Private - Pennsylvania"
BLSE/SMS50000003000000001,"All Employees, In Thousands; Manufacturing - Vermont"
BLSE/SMS48000001000000001,"All Employees, In Thousands; Mining and Logging - Texas"
BLSE/SMS42000001000000001,"All Employees, In Thousands; Mining and Logging - Pennsylvania"
BLSE/SMS38000003100000001,"All Employees, In Thousands; Durable Goods - North Dakota"
BLSE/SMS51000000000000001,"All Employees, In Thousands; Total Nonfarm - Virginia"
BLSE/SMS39000000500000001,"All Employees, In Thousands; Total Private - Ohio"
BLSE/SMS42000003100000001,"All Employees, In Thousands; Durable Goods - Pennsylvania"
BLSE/SMS51000009000000001,"All Employees, In Thousands; Government - Virginia"
BLSE/SMS51000004300000001,"All Employees, In Thousands; Transportation and Utilities - Virginia"
BLSE/SMS42000004300000001,"All Employees, In Thousands; Transportation and Utilities - Pennsylvania"
BLSE/SMS44000000600000001,"All Employees, In Thousands; Goods Producing - Rhode Island"
BLSE/SMS44000000000000001,"All Employees, In Thousands; Total Nonfarm - Rhode Island"
BLSE/SMS39000003000000001,"All Employees, In Thousands; Manufacturing - Ohio"
BLSE/SMS53000000000000001,"All Employees, In Thousands; Total Nonfarm - Washington"
BLSE/SMS49000000700000001,"All Employees, In Thousands; Service-Providing - Utah"
BLSE/SMS44000003100000001,"All Employees, In Thousands; Durable Goods - Rhode Island"
BLSE/SMS39000004300000001,"All Employees, In Thousands; Transportation and Utilities - Ohio"
BLSE/SMS49000003100000001,"All Employees, In Thousands; Durable Goods - Utah"
BLSE/SMS49000009000000001,"All Employees, In Thousands; Government - Utah"
BLSE/SMS40000000500000001,"All Employees, In Thousands; Total Private - Oklahoma"
BLSE/SMS40000000600000001,"All Employees, In Thousands; Goods Producing - Oklahoma"
BLSE/SMS45000000000000001,"All Employees, In Thousands; Total Nonfarm - South Carolina"
BLSE/SMS53000001000000001,"All Employees, In Thousands; Mining and Logging - Washington"
BLSE/SMS53000004100000001,"All Employees, In Thousands; Wholesale Trade - Washington"
BLSE/SMS40000004100000001,"All Employees, In Thousands; Wholesale Trade - Oklahoma"
BLSE/SMS41000001000000001,"All Employees, In Thousands; Mining and Logging - Oregon"
BLSE/SMS50000004300000001,"All Employees, In Thousands; Transportation and Utilities - Vermont"
BLSE/SMS53000003100000001,"All Employees, In Thousands; Durable Goods - Washington"
BLSE/SMS45000004300000001,"All Employees, In Thousands; Transportation and Utilities - South Carolina"
BLSE/SMS54000003100000001,"All Employees, In Thousands; Durable Goods - West Virginia"
BLSE/SMS41000004300000001,"All Employees, In Thousands; Transportation and Utilities - Oregon"
BLSE/SMS46000000700000001,"All Employees, In Thousands; Service-Providing - South Dakota"
BLSE/SMS46000004100000001,"All Employees, In Thousands; Wholesale Trade - South Dakota"
BLSE/SMS47000000000000001,"All Employees, In Thousands; Total Nonfarm - Tennessee"
BLSE/SMS42000000700000001,"All Employees, In Thousands; Service-Providing - Pennsylvania"
BLSE/SMS42000003000000001,"All Employees, In Thousands; Manufacturing - Pennsylvania"
BLSE/SMS55000000500000001,"All Employees, In Thousands; Total Private - Wisconsin"
BLSE/SMS55000000700000001,"All Employees, In Thousands; Service-Providing - Wisconsin"
BLSE/SMS47000003000000001,"All Employees, In Thousands; Manufacturing - Tennessee"
BLSE/SMS55000004100000001,"All Employees, In Thousands; Wholesale Trade - Wisconsin"
BLSE/SMS47000004300000001,"All Employees, In Thousands; Transportation and Utilities - Tennessee"
BLSE/SMS42000009000000001,"All Employees, In Thousands; Government - Pennsylvania"
BLSE/SMS44000000500000001,"All Employees, In Thousands; Total Private - Rhode Island"
BLSE/SMS53000003000000001,"All Employees, In Thousands; Manufacturing - Washington"
BLSE/SMS48000000000000001,"All Employees, In Thousands; Total Nonfarm - Texas"
BLSE/SMS44000003000000001,"All Employees, In Thousands; Manufacturing - Rhode Island"
BLSE/SMS48000004100000001,"All Employees, In Thousands; Wholesale Trade - Texas"
BLSE/SMS48000003000000001,"All Employees, In Thousands; Manufacturing - Texas"
BLSE/SMS48000004300000001,"All Employees, In Thousands; Transportation and Utilities - Texas"
BLSE/SMS44000004300000001,"All Employees, In Thousands; Transportation and Utilities - Rhode Island"
BLSE/SMS56000000600000001,"All Employees, In Thousands; Goods Producing - Wyoming"
BLSE/SMS50000000500000001,"All Employees, In Thousands; Total Private - Vermont"
BLSE/SMS56000009000000001,"All Employees, In Thousands; Government - Wyoming"
BLSE/SMS49000000000000001,"All Employees, In Thousands; Total Nonfarm - Utah"
BLSE/SMS72000000700000001,"All Employees, In Thousands; Service-Providing - Puerto Rico"
BLSE/SMS45000000700000001,"All Employees, In Thousands; Service-Providing - South Carolina"
BLSE/SMS54000004300000001,"All Employees, In Thousands; Transportation and Utilities - West Virginia"
BLSE/SMS49000000500000001,"All Employees, In Thousands; Total Private - Utah"
BLSE/SMS45000009000000001,"All Employees, In Thousands; Government - South Carolina"
BLSE/SMS49000001000000001,"All Employees, In Thousands; Mining and Logging - Utah"
BLSE/SMS49000003000000001,"All Employees, In Thousands; Manufacturing - Utah"
BLSE/SMS78000000500000001,"All Employees, In Thousands; Total Private - Virgin Islands"
BLSE/SMS50000000000000001,"All Employees, In Thousands; Total Nonfarm - Vermont"
BLSE/SMS50000001000000001,"All Employees, In Thousands; Mining and Logging - Vermont"
BLSE/SMS46000004300000001,"All Employees, In Thousands; Transportation and Utilities - South Dakota"
BLSE/SMS50000000700000001,"All Employees, In Thousands; Service-Providing - Vermont"
BLSE/SMS47000000500000001,"All Employees, In Thousands; Total Private - Tennessee"
BLSE/SMS78000000700000001,"All Employees, In Thousands; Service-Providing - Virgin Islands"
BLSE/SMU01000000000000001,"All Employees, In Thousands; Total Nonfarm - Alabama"
BLSE/SMS50000003100000001,"All Employees, In Thousands; Durable Goods - Vermont"
BLSE/SMS50000004100000001,"All Employees, In Thousands; Wholesale Trade - Vermont"
BLSE/SMS47000000600000001,"All Employees, In Thousands; Goods Producing - Tennessee"
BLSE/SMU01000004100000001,"All Employees, In Thousands; Wholesale Trade - Alabama"
BLSE/SMS51000000600000001,"All Employees, In Thousands; Goods Producing - Virginia"
BLSE/SMS47000009000000001,"All Employees, In Thousands; Government - Tennessee"
BLSE/SMS51000004100000001,"All Employees, In Thousands; Wholesale Trade - Virginia"
BLSE/SMS56000004300000001,"All Employees, In Thousands; Transportation and Utilities - Wyoming"
BLSE/SMS51000000700000001,"All Employees, In Thousands; Service-Providing - Virginia"
BLSE/SMS50000009000000001,"All Employees, In Thousands; Government - Vermont"
BLSE/SMS48000000700000001,"All Employees, In Thousands; Service-Providing - Texas"
BLSE/SMS51000003100000001,"All Employees, In Thousands; Durable Goods - Virginia"
BLSE/SMS48000003100000001,"All Employees, In Thousands; Durable Goods - Texas"
BLSE/SMS51000003000000001,"All Employees, In Thousands; Manufacturing - Virginia"
BLSE/SMS56000003100000001,"All Employees, In Thousands; Durable Goods - Wyoming"
BLSE/SMS48000009000000001,"All Employees, In Thousands; Government - Texas"
BLSE/SMS53000000600000001,"All Employees, In Thousands; Goods Producing - Washington"
BLSE/SMU04000000500000001,"All Employees, In Thousands; Total Private - Arizona"
BLSE/SMU04000000600000001,"All Employees, In Thousands; Goods Producing - Arizona"
BLSE/SMS53000000700000001,"All Employees, In Thousands; Service-Providing - Washington"
BLSE/SMS78000000600000001,"All Employees, In Thousands; Goods Producing - Virgin Islands"
BLSE/SMS53000000500000001,"All Employees, In Thousands; Total Private - Washington"
BLSE/SMS78000009000000001,"All Employees, In Thousands; Government - Virgin Islands"
BLSE/SMS54000000500000001,"All Employees, In Thousands; Total Private - West Virginia"
BLSE/SMS54000000600000001,"All Employees, In Thousands; Goods Producing - West Virginia"
BLSE/SMS50000000600000001,"All Employees, In Thousands; Goods Producing - Vermont"
BLSE/SMU01000003100000001,"All Employees, In Thousands; Durable Goods - Alabama"
BLSE/SMS54000001000000001,"All Employees, In Thousands; Mining and Logging - West Virginia"
BLSE/SMS54000003000000001,"All Employees, In Thousands; Manufacturing - West Virginia"
BLSE/SMU04000003100000001,"All Employees, In Thousands; Durable Goods - Arizona"
BLSE/SMU01000005051700001,"All Employees, In Thousands; Telecommunications - Alabama"
BLSE/SMU04000004348100001,"All Employees, In Thousands; Air Transportation - Arizona"
BLSE/SMS54000000700000001,"All Employees, In Thousands; Service-Providing - West Virginia"
BLSE/SMU05000000700000001,"All Employees, In Thousands; Service-Providing - Arkansas"
BLSE/SMU02000003000000001,"All Employees, In Thousands; Manufacturing - Alaska"
BLSE/SMS54000004100000001,"All Employees, In Thousands; Wholesale Trade - West Virginia"
BLSE/SMU05000003100000001,"All Employees, In Thousands; Durable Goods - Arkansas"
BLSE/SMS54000009000000001,"All Employees, In Thousands; Government - West Virginia"
BLSE/SMS55000000000000001,"All Employees, In Thousands; Total Nonfarm - Wisconsin"
BLSE/SMS55000001000000001,"All Employees, In Thousands; Mining and Logging - Wisconsin"
